sec,nsec,orientationQuatX,orientationQuatY,orientationQuatZ,orientationQuatW,angularVelX,angularVelY,angularVelZ,linearAccelerationX,linearAccelerationY,linearAccelerationZ
1717248824,160352000,0.0012872558254726052,0.005112858063489689,-0.708147494392015,0.7060448483213891,-4.162401455687359e-05,0.00022876109869685024,0.0001233756192959845,0.16872306168079376,0.10867973417043686,-19.551963806152344
1717248824,196353000,0.0012901657666695376,0.005113751099428066,-0.7081426904138275,0.7060496547945148,7.327370258281007e-05,0.0001347963698208332,0.0002464198914822191,0.16870319843292236,0.09421071410179138,-19.56039047241211
1717248824,232353000,0.0012780794415666811,0.0051134487412425236,-0.7081352018982746,0.7060571896010985,-0.0004411556583363563,-0.0004179925308562815,0.0005694259307347238,0.1740272045135498,0.1058383360505104,-19.55918312072754
1717248824,268354000,0.0012747414592779397,0.005112469210672152,-0.7081338202636253,0.7060585884270694,-0.00017716235015541315,-0.00014464140986092389,-1.6826064893393777e-05,0.1761595755815506,0.09741382300853729,-19.555253982543945
1717248824,304355000,0.0012718841120331686,0.00510632289715078,-0.7081370210110444,0.706055427888547,0.0001418713218299672,-0.00020826986292377114,-0.00023565461742691696,0.16867606341838837,0.10632284730672836,-19.5589542388916
1717248824,340354000,0.0012696704072153906,0.00510476415413904,-0.7081370322996909,0.7060554318222998,-2.837429974533734e-06,-0.0002268963580718264,-0.0001434540463378653,0.1718619465827942,0.10125265270471573,-19.55875587463379
1717248824,376355000,0.001267424604852467,0.005104647354907304,-0.7081339610606628,0.706058516981977,-0.00010104113607667387,-4.2157465941272676e-05,0.00029105384601280093,0.17507025599479675,0.09841561317443848,-19.551345825195312
1717248824,412355000,0.0012667012628592292,0.0051109973811675835,-0.7081315584845397,0.7060608819726081,-0.00021854259830433875,0.00028847288922406733,6.936209683772177e-05,0.16550838947296143,0.09839791804552078,-19.563013076782227
1717248824,448356000,0.0012687682253334422,0.005115316907083136,-0.7081315272099837,0.7060608783464684,-0.00010387445945525542,0.0002664696366991848,-4.1453663470747415e-06,0.180400088429451,0.10126781463623047,-19.56345558166504
1717248824,484357000,0.0012674124622102658,0.005118759558597075,-0.7081305764574918,0.7060618093709731,-0.00013544497778639197,0.0001885685633169487,-3.8318627048283815e-05,0.1655290722846985,0.10271415114402771,-19.552621841430664
1717248824,520357000,0.0012670830999872594,0.005121097511866788,-0.7081292549211256,0.7060631184147372,-0.00017780666530597955,0.00016997981583699584,9.736626088852063e-05,0.16975955665111542,0.09943106025457382,-19.565093994140625
1717248824,556358000,0.0012674329574232904,0.005119951472612809,-0.7081291790505448,0.7060632021907229,0.0001374047133140266,1.7588550690561533e-05,-6.343606219161302e-05,0.16764503717422485,0.10716073960065842,-19.559396743774414
1717248824,592358000,0.0012594056930945033,0.005114847543243,-0.7081212200831205,0.7060712357120225,-0.00014827103586867452,-0.0005679695750586689,0.0005580306169576943,0.17828603088855743,0.10298891365528107,-19.556589126586914
1717248824,628360000,0.0012582717897303092,0.005114034707183635,-0.7081258131844737,0.7060666371546985,-7.015310256974772e-05,-2.6607935069478117e-05,-0.0005351321888156235,0.16657978296279907,0.09668726474046707,-19.55864906311035
1717248824,664359000,0.0012578389620912201,0.005121350513254609,-0.7081301790605659,0.706062206263525,-0.000283391767879948,0.0003744508430827409,-0.0003153266152366996,0.17722515761852264,0.10639289766550064,-19.555601119995117
1717248824,700360000,0.0012588258730072525,0.005124692345090397,-0.7081302810785325,0.7060620779403382,-8.683499618200585e-05,0.00017466228746343404,7.100899892975576e-06,0.1729540228843689,0.09418398886919022,-19.562501907348633
1717248824,736361000,0.0012543595929184114,0.005122392467888342,-0.7081278569300579,0.7060645338190131,-0.0001163244160125032,-0.00013513477460946888,0.0001077752749552019,0.16658039391040802,0.10774563252925873,-19.55776023864746
1717248824,772361000,0.001247706869903411,0.005122781823892949,-0.7081278962806614,0.7060645033161463,-0.0002676483418326825,-0.00023712805705145001,-3.319089228170924e-05,0.18038305640220642,0.09814496338367462,-19.552106857299805
1717248824,808362000,0.001246325246966149,0.005123085670478842,-0.7081240223406802,0.706068388791516,5.378567584557459e-05,6.247294368222356e-05,0.0002164614706998691,0.15802712738513947,0.10410679131746292,-19.56281852722168
1717248824,844362000,0.0012436543117671053,0.0051238689906959465,-0.7081270046857211,0.7060653967766354,-0.0002453847846481949,-0.00015079363947734237,-0.00035602168645709753,0.17720504105091095,0.10061003267765045,-19.552162170410156
1717248824,880363000,0.0012488329968162264,0.005119301380340793,-0.7081290156696426,0.706063403906665,0.00031725989538244903,0.00019271527708042413,-0.00011990906205028296,0.17402441799640656,0.0971476212143898,-19.559370040893555
1717248824,916364000,0.0012455580309286367,0.005117731511306754,-0.7081319308797903,0.7060604973214616,4.708513370133005e-05,-0.0002839592343661934,-0.00033860659459605813,0.1687033325433731,0.09688566625118256,-19.560726165771484
1717248824,952363000,0.0012505371782951704,0.005110155702817878,-0.7081307651888789,0.7060617125000275,0.00043396480032242835,4.6949198804213665e-06,9.739270899444818e-05,0.1772136092185974,0.09975071996450424,-19.560768127441406
1717248824,988365000,0.0013265956597223053,0.005016557601724311,-0.7081242382735026,0.7060687908860978,7.162567635532469e-05,-0.0003742345725186169,0.0004541765374597162,0.17190156877040863,0.10699332505464554,-19.558420181274414
1717248825,24365000,0.0013232864893604564,0.005014487821203735,-0.7081213912572722,0.7060716670909711,-5.3526517149293795e-05,-0.0002595308469608426,0.0002246544318040833,0.17189088463783264,0.09899821132421494,-19.5562744140625
1717248825,60366000,0.0013213460238943712,0.005022334544245281,-0.7081194838463881,0.7060735278974389,-0.00038354285061359406,0.0003037719870917499,6.581898924196139e-05,0.1750553995370865,0.10472510010004044,-19.558008193969727
1717248825,96366000,0.0013170351207543193,0.005029991736499824,-0.7081246900217049,0.7060682601443615,-0.0004888295661658049,0.0002991558867506683,-0.0004720468132290989,0.1676204949617386,0.1064588651061058,-19.55242156982422
1717248825,132366000,0.0013244484058679564,0.005026328256593743,-0.708123790128234,0.7060691748795596,0.00044174978393130004,0.0001772714895196259,-6.929889786988497e-05,0.1718803197145462,0.09768793731927872,-19.559497833251953
1717248825,168367000,0.0013183217045853104,0.005023041339145327,-0.7081234348148202,0.706069566083718,-9.877723641693592e-05,-0.00035068695433437824,-3.3618456654949114e-05,0.17083461582660675,0.10173653066158295,-19.55938148498535
1717248825,204368000,0.0013135053142809478,0.0050268754092367115,-0.7081224396771184,0.7060705458048334,-0.0003101676993537694,4.5979093556525186e-05,9.93230496533215e-05,0.16551576554775238,0.09885898977518082,-19.559141159057617
1717248825,240368000,0.0013177061397691141,0.0050222779965810324,-0.7081248711177834,0.7060681321789538,0.00021746019774582237,-6.6796555984183215e-06,-0.00022682567941956222,0.1719067245721817,0.09937962144613266,-19.55453109741211
1717248825,276368000,0.001321489536002288,0.005025487441498326,-0.7081202189587644,0.70607276795184,0.00014460082456935197,0.00035711744567379355,0.00031494288123212755,0.17190848290920258,0.10496971011161804,-19.554426193237305
1717248825,312370000,0.0013180217069518598,0.005022647262842848,-0.7081170828353048,0.7060759398464665,-3.7275196518749e-05,-0.00021903100423514843,0.00017438452050555497,0.16444142162799835,0.09125139564275742,-19.563690185546875
1717248825,348370000,0.0013171885994809986,0.005026166331433017,-0.708114574820445,0.7060784316158246,-0.00017767354438547045,0.00017430228763259947,0.00016777426935732365,0.17615611851215363,0.10717852413654327,-19.55857276916504
1717248825,384371000,0.0013198908813873513,0.005022708579686284,-0.7081136314090386,0.7060793973054936,0.00031179405050352216,-8.66667614900507e-05,3.716948049259372e-05,0.17083686590194702,0.09973561763763428,-19.55787467956543
1717248825,420371000,0.001311887581959644,0.005016341107814189,-0.7081106886860398,0.706082408675818,-0.00010568526340648532,-0.0003966731601394713,0.00020308044622652233,0.16870255768299103,0.09682992100715637,-19.561134338378906
1717248825,456372000,0.0013124613300527304,0.005012197926858992,-0.7081110968377555,0.7060820277081338,0.00012114270066376776,-9.459229477215558e-05,-0.00019762880401685834,0.1708395630121231,0.10439746081829071,-19.557138442993164
1717248825,492372000,0.001303188302937169,0.00501381709612673,-0.708107802818946,0.7060853368575915,-0.0003988372627645731,-0.0003496762365102768,0.00021361031394917518,0.16764290630817413,0.10046514868736267,-19.55951499938965
1717248825,528373000,0.001303834086441907,0.005014625540532815,-0.7081067870247778,0.7060863486265752,-2.4944913093349896e-05,0.00014522213314194232,0.0001305631740251556,0.16977381706237793,0.10190536826848984,-19.55785369873047
1717248825,564374000,0.0013070815045318456,0.005031018408349814,-0.7081032615609513,0.7060897615448466,-0.00046080409083515406,0.0008855462074279785,0.00012055195838911459,0.17295832931995392,0.09933124482631683,-19.560977935791016
1717248825,600375000,0.001304892889510857,0.005028027649808119,-0.7081041245832986,0.7060889214118996,1.3207068150222767e-05,-0.0002409474109299481,-0.00010637669765856117,0.16444933414459229,0.10042715072631836,-19.560842514038086
1717248825,636374000,0.0013118975945142421,0.00504391620665264,-0.7081011073769489,0.7060918209167563,-0.00034951671841554344,0.0010455625597387552,0.00023684617190156132,0.17402181029319763,0.09982473403215408,-19.561161041259766
1717248825,672374000,0.0013099687724645915,0.005046892191104143,-0.7080978034589664,0.7060951165371512,-0.00025775411631911993,-4.868304677074775e-05,0.0001654359803069383,0.1697801649570465,0.10581958293914795,-19.555051803588867
1717248825,708375000,0.0013006931860963288,0.005041773743561351,-0.7080962829221641,0.7060966950967615,-8.538163820048794e-05,-0.0005188810755498707,-6.051022864994593e-05,0.16764165461063385,0.09950289875268936,-19.560041427612305
1717248825,744376000,0.001296713023011483,0.0050377443490486505,-0.7080993418952561,0.7060936635282281,2.880409920180682e-05,-0.0002633997064549476,-0.0001805250794859603,0.16977128386497498,0.10148017853498459,-19.559139251708984
1717248825,780377000,0.0012856610397504714,0.005035179919718914,-0.7081030638604816,0.7060899694729175,-0.0003597332106437534,-0.0003963514172937721,-0.00032434804597869515,0.17403309047222137,0.10352995991706848,-19.555700302124023
1717248825,816376000,0.0013071455054421612,0.00498372170443176,-0.7080998930740888,0.7060934749146633,-0.00017686317733023316,0.0005803193780593574,0.00028654816560447216,0.16658659279346466,0.09758314490318298,-19.555145263671875
1717248825,852377000,0.0012988175734651485,0.004974867881049075,-0.7080957048614289,0.7060977528071257,-3.384562660357915e-05,-0.0005545046296902001,0.00022326246835291386,0.17189688980579376,0.10461536794900894,-19.560569763183594
1717248825,888378000,0.0013011070484664482,0.004974551870722302,-0.7080961279181269,0.7060973265644684,0.0001705463364487514,7.471281423931941e-05,-7.202553388196975e-05,0.16871166229248047,0.10055934637784958,-19.556827545166016
1717248825,924379000,0.00129877337242538,0.0049784662774415905,-0.7080928176612854,0.7061006228844108,-0.00024022454454097897,4.419534161570482e-05,0.0001577896618982777,0.16764415800571442,0.09480294585227966,-19.558002471923828
1717248825,960380000,0.0012923207321644849,0.004970824521319294,-0.70808643228549,0.7061070918946428,5.507286186912097e-05,-0.00041724639595486224,0.00047025043750181794,0.1772189736366272,0.10509971529245377,-19.558712005615234
1717248825,996380000,0.0012931795491421243,0.004972509256406693,-0.7080872621587655,0.7061062462596208,-0.00016685182345099747,0.00011851520685013384,-0.0001758571743266657,0.16765423119068146,0.10171590000391006,-19.55366325378418
1717248826,32380000,0.0012930122097729302,0.0049787742223300815,-0.7080876810128045,0.706105782389988,-0.00021155997819732875,0.00035322963958606124,-6.716213101753965e-05,0.17295846343040466,0.10086826235055923,-19.561134338378906
1717248826,68380000,0.0012887283936264952,0.004979450685626,-0.7080861190935774,0.7061073517511293,-0.0001303499739151448,-0.00012710170994978398,7.521746010752395e-05,0.17406827211380005,0.10841327160596848,-19.557619094848633
1717248826,104380000,0.001281409903802985,0.0049702150500127214,-0.7080858474930213,0.7061077025009036,9.186932584270835e-05,-0.0006744578713551164,-4.197608177491929e-06,0.1698029637336731,0.09717278182506561,-19.561552047729492
1717248826,140381000,0.0012793507220871733,0.004972051372458484,-0.7080852453889426,0.706108297097096,-0.00024456658866256475,9.312921611126512e-05,-8.233319385908544e-05,0.1740434318780899,0.10363838821649551,-19.554628372192383
1717248826,176382000,0.001281735313586826,0.004972320262068031,-0.7080810768622097,0.7061124710522048,0.0001780557940946892,0.0001904638484120369,0.00031771635985933244,0.17401669919490814,0.10133741050958633,-19.564117431640625
1717248826,212382000,0.0012852870070778804,0.004970820104829622,-0.7080800772797262,0.7061134775263335,9.178154869005084e-05,0.00010412906704004854,2.1386751541285776e-05,0.16658125817775726,0.1005697250366211,-19.558441162109375
1717248826,248383000,0.001284687492343262,0.004969968320736918,-0.7080818088461412,0.7061117482198652,6.39644349575974e-05,-6.316301005426794e-05,-0.00027033017249777913,0.16980509459972382,0.10048773139715195,-19.560909271240234
1717248826,284383000,0.0012871194798450098,0.0049692544723693504,-0.7080826555744445,0.7061108997233196,0.00018149413517676294,0.00017077371012419462,-5.529000918613747e-05,0.16873972117900848,0.10476619005203247,-19.562450408935547
1717248826,320384000,0.0012826099821703415,0.004970201862789299,-0.7080821860127409,0.7061113721336704,-0.00022287348110694438,-0.00012111079558962956,3.0505590984830633e-05,0.16764624416828156,0.10261359065771103,-19.562490463256836
1717248826,356385000,0.0012913914435401055,0.004980194318576671,-0.7080816105257373,0.7061118628149275,-0.00017029106675181538,0.0008392065647058189,-9.829633927438408e-05,0.17084024846553802,0.10543734580278397,-19.556922912597656
1717248826,392385000,0.0012873104395589971,0.0049743584638608646,-0.7080855236648514,0.7061079873262861,0.00010091856529470533,-0.00037628799327649176,-0.0003363043942954391,0.1708374321460724,0.10417667776346207,-19.558242797851562
1717248826,428386000,0.0012982410806202424,0.00498014638551515,-0.7080877975406464,0.7061056462641493,0.0002344106324017048,0.000586618494708091,-0.00023978555691428483,0.17406414449214935,0.10067066550254822,-19.55865478515625
1717248826,464387000,0.0012985957876990117,0.004983647846770486,-0.7080863839968603,0.7061070384165352,-0.00018174093565903604,0.00022838225413579494,0.00013665991718880832,0.17087037861347198,0.10321558266878128,-19.560462951660156
1717248826,500386000,0.001299798671055457,0.004982197518154727,-0.7080802074315822,0.7061132402631692,0.0002077287354040891,0.00011209792137378827,0.0003733868943527341,0.16874180734157562,0.09961480647325516,-19.556116104125977
1717248826,536387000,0.0012980098058449768,0.004978750466978475,-0.7080800633940174,0.7061134123058814,9.996537846745923e-05,-0.0001782513572834432,-5.3541003580903634e-05,0.16658218204975128,0.09955012798309326,-19.55779266357422
1717248826,572387000,0.0012953897679097172,0.004972012915616792,-0.7080836461595471,0.7061098718289651,8.514800720149651e-05,-0.0002969452179968357,-0.0003001546720042825,0.17509104311466217,0.10282311588525772,-19.558656692504883
1717248826,608388000,0.0012937037639055983,0.004973686951391914,-0.7080866225658567,0.7061068783916207,-0.00017320590268354863,0.00011611275840550661,-0.00040818360866978765,0.1718951016664505,0.10023804008960724,-19.560855865478516
1717248826,644389000,0.0012892407160789506,0.004983332707918647,-0.7080876910230177,0.7061057470911775,-0.00042933670920319855,0.00015373081259895116,-9.443490125704557e-05,0.17189761996269226,0.10095390677452087,-19.55962371826172
1717248826,680389000,0.001288430560045989,0.004987798983391165,-0.708087491184228,0.7061059174347849,-0.00032647745683789253,0.00023937849618960172,-4.314693796914071e-05,0.17403270304203033,0.09843308478593826,-19.555137634277344
1717248826,716390000,0.0012949539854216375,0.004989461052998946,-0.7080913934196384,0.7061019805506927,0.00022055783483665437,0.00031972292345017195,-0.0002651430550031364,0.17190061509609222,0.09619278460741043,-19.55730628967285
1717248826,752390000,0.001294658205830799,0.00499598389273798,-0.7080915156947731,0.7061018123515562,-0.00022917985916137695,0.00036861776607111096,-0.00012400896230246872,0.17509743571281433,0.10533781349658966,-19.55561637878418
1717248826,788391000,0.0012910385810239045,0.004997062940660872,-0.7080970214105705,0.7060962900701485,-0.0002316052559763193,-3.769445538637228e-05,-0.0005362029187381268,0.16871729493141174,0.10298506915569305,-19.55419158935547
1717248826,824391000,0.0012896536920752875,0.00499742578921784,-0.7081005540845703,0.7060927473313688,5.858718941453844e-05,-0.00010420434409752488,-0.00029133347561582923,0.1718922257423401,0.09670958667993546,-19.561866760253906
1717248826,860392000,0.0012828254293486233,0.004987983993137452,-0.7080992741142681,0.7060941101393273,6.267151093197754e-06,-0.00040970154805108905,6.85826234985143e-05,0.17509691417217255,0.0979563370347023,-19.554792404174805
1717248826,896392000,0.0012858970625619936,0.0049616113167243,-0.7080979866809322,0.7060955814479345,-0.00034372895606793463,-4.6895704144844785e-05,7.882877980591729e-05,0.1718989908695221,0.09824910014867783,-19.55848503112793
1717248826,932393000,0.0012853544826641875,0.00495354317653572,-0.7081000213174632,0.7060935986709271,0.0002836331841535866,-0.0003338085953146219,-0.00029966048896312714,0.16763794422149658,0.10326149314641953,-19.56258773803711
1717248826,968394000,0.0012814319726202749,0.004947240089893973,-0.7080979612119875,0.7060957159443889,3.4362328733550385e-05,-0.00025190244195982814,0.00013106818369124085,0.17085707187652588,0.10243916511535645,-19.556365966796875
1717248827,4394000,0.0012796533715781352,0.004946364068746196,-0.7081001137507231,0.7060935666581032,-1.3406269317783881e-05,-8.431563765043393e-05,-0.00018333476327825338,0.16980642080307007,0.10338553041219711,-19.56063461303711
1717248827,40394000,0.0012797398000501726,0.0049486879925266895,-0.7080991295061536,0.7060945372581667,-7.506902329623699e-05,0.00012839854753110558,3.97064613935072e-05,0.17086189985275269,0.09932773560285568,-19.559980392456055
1717248827,76394000,0.0012815854246195297,0.004954845310798898,-0.7080968557866936,0.7060967708974061,-9.116259025176987e-05,0.0002866247377824038,0.00014429226575884968,0.17189857363700867,0.10275857895612717,-19.55938148498535
1717248827,112395000,0.0012740993908779382,0.004951647828631623,-0.7080975937512484,0.7060960668196753,-0.0002805317344609648,-0.0002596198464743793,-0.00014646419731434435,0.16870930790901184,0.10164214670658112,-19.558252334594727
1717248827,148396000,0.0012679016139670331,0.004956919292018864,-0.7080994086657494,0.7060942209251156,-0.0004393034032545984,-0.00010543449752731249,-0.00019475682347547263,0.17508754134178162,0.09810130298137665,-19.559812545776367
1717248827,184396000,0.0012631877843352626,0.00496175907835933,-0.7080999639711123,0.7060936384981665,-0.0003399195265956223,0.00011614911636570469,-0.000186767298146151,0.16445644199848175,0.10178884863853455,-19.557252883911133
1717248827,220398000,0.0012604998859567064,0.004956295027871721,-0.7081020224618272,0.7060916173309978,8.633940888103098e-05,-0.0003521378675941378,-0.00022452534176409245,0.16871416568756104,0.10323549807071686,-19.55590057373047
1717248827,256398000,0.0012675214170783716,0.004953752738813081,-0.7081067537906177,0.7060868777702736,0.0004909696872346103,0.0002262997004436329,-0.0003395870153326541,0.17083866894245148,0.10503508150577545,-19.557703018188477
1717248827,292398000,0.0012684411090290737,0.00494644468758716,-0.7081071837285956,0.7060864961844705,0.00023387835244648159,-0.0002163071621907875,-8.724627696210518e-05,0.1697676181793213,0.09858540445566177,-19.56066131591797
1717248827,328398000,0.0012633578211887764,0.004945133091026647,-0.7081111069120234,0.7060825800524728,-0.00025242415722459555,-0.00016437223530374467,-0.0003206784895155579,0.1740247905254364,0.09941200166940689,-19.55950355529785
1717248827,364398000,0.0012574180404402724,0.004945808618104761,-0.7081129540108314,0.7060807335135542,-0.00018592273409012705,-0.00019595374760683626,-0.00019946473184973001,0.17509157955646515,0.09887043386697769,-19.55777931213379
1717248827,400399000,0.0012419974369104185,0.004942683328664411,-0.708116847893309,0.7060768775802841,-0.000427952065365389,-0.0005398544017225504,-0.0004514456959441304,0.1676468849182129,0.09510398656129837,-19.556589126586914
1717248827,436399000,0.0012398806736342682,0.0049442061662618025,-0.7081189835989092,0.7060747287562049,-0.0001909358543343842,-6.814637163188308e-05,-0.00017786242824513465,0.16764850914478302,0.10194388777017593,-19.556743621826172
1717248827,472400000,0.001234091988825785,0.004937945912886608,-0.7081164602554659,0.7060773133463457,3.863203528453596e-05,-0.000498042325489223,0.0001727012131595984,0.17083163559436798,0.10282213240861893,-19.561124801635742
1717248827,508401000,0.0012309245019697715,0.00493607618194835,-0.70811723088426,0.7060765590937035,-1.7622151062823832e-05,-2.1401254343800247e-05,-0.00016867939848452806,0.168721541762352,0.10107570886611938,-19.560508728027344
1717248827,544401000,0.0012359481320631468,0.00494611903438882,-0.7081180023145643,0.7060757063776825,-0.00028779913554899395,0.0007044801604934037,-8.022386737138731e-07,0.1740686446428299,0.1021801233291626,-19.556482315063477
1717248827,580402000,0.0012348936300735607,0.004949597110413333,-0.7081100238941154,0.7060836852575212,-9.579361358191818e-05,0.000110527420474682,0.0005419210065156221,0.16874267160892487,0.09915357828140259,-19.56002426147461
1717248827,616403000,0.001235443238908427,0.004957039800256051,-0.7081079095454994,0.7060857524943587,-0.00032421902869828045,0.0002941102720797062,8.007072756299749e-05,0.17407473921775818,0.10358525067567825,-19.553434371948242
1717248827,652403000,0.0012280644811556145,0.004959990596581685,-0.708112939178171,0.7060807005713751,-0.00037120029446668923,-0.0001000654447125271,-0.000487739744130522,0.16555331647396088,0.10018002241849899,-19.559263229370117
1717248827,688404000,0.0012205815566322022,0.004967183333184699,-0.7081128045935445,0.7060807979552077,-0.0005701251211576164,0.00010911226854659617,9.349700121674687e-06,0.16979868710041046,0.10694832354784012,-19.55642318725586
1717248827,724405000,0.0012263971897688143,0.004970362914809269,-0.7081137922124762,0.7060797750402529,0.0001243120350409299,0.0003163118672091514,-0.00021038240811321884,0.16764330863952637,0.09979736059904099,-19.5592041015625
1717248827,760405000,0.0012268835015984045,0.004970849929941887,-0.7081094540004564,0.706084121449437,-4.002264904556796e-05,1.829203756642528e-05,0.0003148297837469727,0.1655174195766449,0.1040874794125557,-19.559043884277344
1717248827,796405000,0.0012294732217349518,0.004973408801355385,-0.708106995011472,0.7060865649595061,-4.720095239463262e-05,0.0003211453149560839,0.00016525083628948778,0.17721271514892578,0.0955248773097992,-19.56060791015625
1717248827,832406000,0.0012218955502943443,0.004979920122181521,-0.7081096848169443,0.7060838347075286,-0.0004947143606841564,1.809191599022597e-05,-0.0003488124057184905,0.17083270847797394,0.10220158100128174,-19.56045913696289
1717248827,868406000,0.001229276793274847,0.004983754802354858,-0.7081152550274569,0.7060782086030095,0.0001991184544749558,0.0005412735044956207,-0.0004963772371411324,0.1687144637107849,0.10316139459609985,-19.555734634399414
1717248827,904407000,0.0012254766110509176,0.004991567393153283,-0.7081161258180582,0.7060772867175796,-0.0005713934078812599,0.00018616369925439358,-4.74337866762653e-05,0.16764231026172638,0.10191740095615387,-19.560054779052734
1717248827,940408000,0.0012202546225942828,0.00499049846272871,-0.7081130612224692,0.7060803767489174,-0.0001269482891075313,-0.00021230916900094599,0.00013475384912453592,0.16763080656528473,0.10286740213632584,-19.566343307495117
1717248827,976409000,0.0012214400080239583,0.0049910527190226185,-0.7081117105675734,0.7060817253223084,3.538288365234621e-05,0.00011507610906846821,0.0001151903998106718,0.17190667986869812,0.10338740795850754,-19.555150985717773
1717248828,12409000,0.0012326567794574122,0.004984467382352644,-0.7081101155678473,0.7060833519299744,-0.0004901524516753852,-9.836116805672646e-05,1.8837181414710358e-05,0.16551055014133453,0.09801654517650604,-19.56180191040039
1717248828,48409000,0.0012309302454253687,0.004988116644834799,-0.7081100898465955,0.7060833549663347,-0.00015780680405441672,0.00016052932187449187,-9.260541992262006e-05,0.17083610594272614,0.09872467070817947,-19.558130264282227
1717248828,84410000,0.0012250977791111756,0.004980254451967152,-0.7081053055292946,0.7060882186258948,6.721702811773866e-05,-0.0004782182222697884,0.0003278572403360158,0.1697695255279541,0.09969031810760498,-19.5598087310791
1717248828,120410000,0.0012214213774914006,0.004966007199352529,-0.7081064579550203,0.7060871696219312,0.0004186526348348707,-0.0006986592779867351,-0.0001358550216536969,0.1729617714881897,0.09975019097328186,-19.5592041015625
1717248828,156411000,0.0012208380386618438,0.004965819183522592,-0.7081053229720263,0.7060883101801093,1.4041346730664372e-05,6.209441926330328e-05,4.064869790454395e-05,0.17086584866046906,0.09892244637012482,-19.555585861206055
